,Echantillon,Type,Value,Depth_cm
9,L5,R,0.0,0.2571428571428572
10,L5,R,-0.0062089797986916795,0.28571428571428575
11,L5,R,-0.054191680358060344,0.31428571428571433
12,L5,R,-0.07473466890241626,0.34285714285714286
13,L5,R,-0.023976404160300984,0.37142857142857144
14,L5,R,-0.00011039934656196452,0.4
0,L5,C,218.08591201466314,0.0
1,L5,C,212.13115719963682,0.01
2,L5,C,205.64732691053825,0.02
3,L5,C,198.70693941244815,0.03
4,L5,C,191.43531474854908,0.04
5,L5,C,183.96474628014383,0.05
6,L5,C,176.4147909645283,0.06
7,L5,C,168.90294794084826,0.07
8,L5,C,161.49327935313434,0.08
9,L5,C,154.22499681791905,0.09
10,L5,C,147.1172302742575,0.1
11,L5,C,140.1604201634454,0.11
12,L5,C,133.32307947720534,0.12
13,L5,C,126.57829378073593,0.13
14,L5,C,119.89103314032452,0.14
15,L5,C,113.2139088973436,0.15
16,L5,C,106.52186224765919,0.16
17,L5,C,99.785614614558,0.17
18,L5,C,93.01683564122865,0.18
19,L5,C,86.35395906306567,0.19
20,L5,C,79.93711377496807,0.2
21,L5,C,73.78336601274584,0.21
22,L5,C,67.78879210609257,0.22
23,L5,C,61.845880163274714,0.23
24,L5,C,55.912366958877875,0.24
25,L5,C,49.974345832602594,0.25
26,L5,C,44.017104178005454,0.26
27,L5,C,38.066629181179565,0.27
28,L5,C,32.15305120660808,0.28
29,L5,C,26.33253356084039,0.29
30,L5,C,20.818288307243982,0.3
31,L5,C,15.824932900373062,0.31
32,L5,C,11.524192824380265,0.32
33,L5,C,8.009520365937105,0.33
34,L5,C,5.374488340456011,0.34
35,L5,C,3.531715481331621,0.35000000000000003
36,L5,C,2.2574627147511888,0.36
37,L5,C,1.3273007316385337,0.37
38,L5,C,0.610093748248829,0.38
39,L5,C,0.0,0.39
0,K5,Db,0.0,
1,K5,SSE,0.0007517302369665413,
2,K5,R_int,-0.011355099346390195,
3,K5,r^2,0.9992588458526821,
0,K5,R,0.0,0.0
1,K5,R,-0.10628625851046253,0.027857142857142858
2,K5,R,-0.034937439839549105,0.055714285714285716
3,K5,R,-0.002627058766376379,0.08357142857142857
4,K5,R,-0.02005264577386368,0.11142857142857143
5,K5,R,-0.020335674259592436,0.1392857142857143
6,K5,R,-0.012132464321798413,0.16714285714285715
7,K5,R,-0.01220709137899414,0.195
8,K5,R,-0.02436097879306182,0.22285714285714286
9,K5,R,-0.0065583032307445915,0.2507142857142857
10,K5,R,-0.006558309360385498,0.2785714285714286
11,K5,R,-0.037099462845064865,0.30642857142857144
12,K5,R,-0.07011151401865162,0.3342857142857143
13,K5,R,-2.5563447054085535e-06,0.36214285714285716
14,K5,R,0.0,0.39
0,K5,C,222.70720199775013,0.0
1,K5,C,216.25329406689838,0.01
2,K5,C,209.37463489346712,0.02
3,K5,C,202.33935594171984,0.03
4,K5,C,195.51152745231647,0.04
5,K5,C,188.88293622601213,0.05
6,K5,C,182.3548431417449,0.06
7,K5,C,175.81421210837644,0.07
8,K5,C,169.21218059808234,0.08
9,K5,C,162.48362633035515,0.09
10,K5,C,155.56484518701527,0.1
11,K5,C,148.50893817670948,0.11
12,K5,C,141.3939514981489,0.12
13,K5,C,134.31078984475067,0.13
14,K5,C,127.30716272697816,0.14
15,K5,C,120.40346281410797,0.15
16,K5,C,113.62425777880568,0.16
17,K5,C,106.97068116991284,0.17
18,K5,C,100.42462858001564,0.18
19,K5,C,93.96932531256623,0.19
20,K5,C,87.60331157779547,0.2
21,K5,C,81.33413731075291,0.21
22,K5,C,75.17080112739012,0.22
23,K5,C,69.14465196759193,0.23
24,K5,C,63.30833223294501,0.24
25,K5,C,57.71583597667053,0.25
26,K5,C,52.369893695759,0.26
27,K5,C,47.20343628666445,0.27
28,K5,C,42.149110462688476,0.28
29,K5,C,37.16388972340271,0.29
30,K5,C,32.24924343375711,0.3
31,K5,C,27.406935213943342,0.31
32,K5,C,22.67345074983763,0.32
33,K5,C,18.1724031520613,0.33
34,K5,C,14.027960602049028,0.34
35,K5,C,10.36651581743476,0.35000000000000003
36,K5,C,7.322160360225713,0.36
37,K5,C,5.029203552394136,0.37
38,K5,C,3.5625466292733083,0.38
39,K5,C,2.6404526383505322,0.39
40,K5,C,1.9806495601629692,0.4
41,K5,C,1.3206279658799658,0.41000000000000003
42,K5,C,0.6604035744950151,0.42
43,K5,C,0.0,0.43
0,F5,Db,0.0,
1,F5,SSE,0.0012796954882450696,
2,F5,R_int,-0.010279552208006146,
3,F5,r^2,0.9987338525163908,
0,F5,R,0.0,0.0
1,F5,R,-0.08166133949405008,0.030714285714285715
2,F5,R,-0.054678866041873275,0.06142857142857143
3,F5,R,-0.008827985111262806,0.09214285714285714
4,F5,R,-0.016031085882920057,0.12285714285714286
5,F5,R,-0.014276273792298906,0.15357142857142858
6,F5,R,-0.014228589795819889,0.18428571428571427
7,F5,R,-0.009876666574156727,0.215
8,F5,R,-0.0006396527711793191,0.24571428571428572
9,F5,R,-0.0016895367862377977,0.2764285714285714
10,F5,R,-0.010739541589806561,0.30714285714285716
11,F5,R,-0.025241766654292015,0.33785714285714286
12,F5,R,-0.06157771762969564,0.36857142857142855
13,F5,R,-0.020339268792153635,0.3992857142857143
14,F5,R,0.0,0.43
0,F5,C,224.90812770216473,0.0
1,F5,C,218.8098982326212,0.01
2,F5,C,212.26485425668136,0.02
3,F5,C,205.4684330426286,0.03
4,F5,C,198.69569617921516,0.04
5,F5,C,192.05028020665043,0.05
6,F5,C,185.5475010156741,0.06
7,F5,C,179.20915870324328,0.07
8,F5,C,173.00770738873118,0.08
9,F5,C,166.8574324569138,0.09
10,F5,C,160.66718717351608,0.1
11,F5,C,154.3877815475437,0.11
12,F5,C,148.06119125731246,0.12
13,F5,C,141.73848259374998,0.13
14,F5,C,135.4648582981567,0.14
15,F5,C,129.2507546353893,0.15
16,F5,C,123.11017360070593,0.16
17,F5,C,117.05423362180073,0.17
18,F5,C,111.09323390841273,0.18
19,F5,C,105.24007019280073,0.19
20,F5,C,99.50578572567895,0.2
21,F5,C,93.8860058226914,0.21
22,F5,C,88.37275339974423,0.22
23,F5,C,82.95657757440999,0.23
24,F5,C,77.61612155815482,0.24
25,F5,C,72.32125143806921,0.25
26,F5,C,67.04078804564328,0.26
27,F5,C,61.752892292975375,0.27
28,F5,C,56.464043044237634,0.28
29,F5,C,51.18041249531839,0.29
30,F5,C,45.90946280487407,0.3
31,F5,C,40.687474639430036,0.31
32,F5,C,35.550646907671165,0.32
33,F5,C,30.534701565217482,0.33
34,F5,C,25.69360641829157,0.34
35,F5,C,21.084269955016957,0.35000000000000003
36,F5,C,16.763328134707166,0.36
37,F5,C,12.841618490542512,0.37
38,F5,C,9.460035433061426,0.38
39,F5,C,6.759422174861908,0.39
40,F5,C,4.752572622641136,0.4
41,F5,C,3.2811438644165194,0.41000000000000003
42,F5,C,2.186469405013167,0.42
43,F5,C,1.3269708872676405,0.43
44,F5,C,0.6242953561727727,0.44
45,F5,C,0.0,0.45
0,E5,Db,0.0,
1,E5,SSE,0.00254983810133421,
2,E5,R_int,-0.01023423071237212,
3,E5,r^2,0.9974722398744829,
0,E5,R,0.0,0.0
1,E5,R,-0.022652927846889156,0.03214285714285715
2,E5,R,-0.04165210454313829,0.0642857142857143
3,E5,R,-0.03227645395177433,0.09642857142857145
4,E5,R,-0.023455008789598733,0.1285714285714286
5,E5,R,-0.012411068594626205,0.16071428571428573
6,E5,R,-0.00827979386610463,0.1928571428571429
7,E5,R,-0.007905300302161794,0.22500000000000003
8,E5,R,-0.003088271561255237,0.2571428571428572
9,E5,R,0.0,0.2892857142857143
10,E5,R,-2.8013320579674078e-05,0.32142857142857145
11,E5,R,-0.043779400606013645,0.3535714285714286
12,E5,R,-0.08062676927834936,0.3857142857142858
13,E5,R,-0.042243176168863764,0.4178571428571429
14,E5,R,0.0,0.45
0,E5,C,225.1877749737418,0.0
1,E5,C,219.78501659135208,0.01
2,E5,C,213.89548329373298,0.02
3,E5,C,207.57652200135277,0.03
4,E5,C,200.93263389317727,0.04
5,E5,C,194.07345194303542,0.05
6,E5,C,187.09571650316013,0.06
7,E5,C,180.10303167924232,0.07
8,E5,C,173.1338780729401,0.08
9,E5,C,166.2021231937946,0.09
10,E5,C,159.33085288611915,0.1
11,E5,C,152.53568770948985,0.11
12,E5,C,145.81441166673602,0.12
13,E5,C,139.16428127062358,0.13
14,E5,C,132.57235028722667,0.14
15,E5,C,126.01322979626758,0.15
16,E5,C,119.48307869754593,0.16
17,E5,C,112.98243589735029,0.17
18,E5,C,106.50477868846771,0.18
19,E5,C,100.05885932049972,0.19
20,E5,C,93.65390090945029,0.2
21,E5,C,87.29487881079328,0.21
22,E5,C,80.96976883401857,0.22
23,E5,C,74.66509800660063,0.23
24,E5,C,68.36544774552135,0.24
25,E5,C,62.06248709146753,0.25
26,E5,C,55.747106278849785,0.26
27,E5,C,49.4121826318398,0.27
28,E5,C,43.060753302340935,0.28
29,E5,C,36.695470374118784,0.29
30,E5,C,30.3984098840492,0.3
31,E5,C,24.36004564646773,0.31
32,E5,C,18.771340407313332,0.32
33,E5,C,13.806138553289625,0.33
34,E5,C,9.626073625197735,0.34
35,E5,C,6.392755737989106,0.35000000000000003
36,E5,C,4.035055399031028,0.36
37,E5,C,2.38837264887997,0.37
38,E5,C,1.2874761171137645,0.38
39,E5,C,0.5522889840455626,0.39
40,E5,C,0.0,0.4
0,I5,Db,0.0,
1,I5,SSE,0.007302696464869444,
2,I5,R_int,-0.009345480380040159,
3,I5,r^2,0.9927284550986863,
0,I5,R,-0.04443724906032159,0.0
1,I5,R,-0.04582484100625767,0.028571428571428574
2,I5,R,-0.04573453957540904,0.05714285714285715
3,I5,R,-0.013291596969245298,0.08571428571428572
4,I5,R,-0.01329159471309811,0.1142857142857143
5,I5,R,-0.013290938772482679,0.14285714285714288
6,I5,R,-0.013281567585546175,0.17142857142857143
7,I5,R,-0.011371619616623552,0.2
8,I5,R,0.0,0.2285714285714286
9,I5,R,0.0,0.2571428571428572
10,I5,R,0.0,0.28571428571428575
11,I5,R,-0.03655491074685855,0.31428571428571433
12,I5,R,-0.03654707406020558,0.34285714285714286
13,I5,R,-0.016753113118529797,0.37142857142857144
14,I5,R,-0.00036923326556020345,0.4
0,I5,C,219.30673034955115,0.0
1,I5,C,213.88524417969444,0.01
2,I5,C,208.16055508581348,0.02
3,I5,C,202.18426219622782,0.03
4,I5,C,196.04706627554427,0.04
5,I5,C,189.83651730263406,0.05
6,I5,C,183.61379647397385,0.06
7,I5,C,177.4610992686509,0.07
8,I5,C,171.41347338029976,0.08
9,I5,C,165.42344503573256,0.09
10,I5,C,159.44262869721993,0.1
11,I5,C,153.42219922207727,0.11
12,I5,C,147.383749485212,0.12
13,I5,C,141.35571304923698,0.13
14,I5,C,135.36302190327203,0.14
15,I5,C,129.421177653472,0.15
16,I5,C,123.549337211484,0.16
17,I5,C,117.7639548671421,0.17
18,I5,C,112.07528636501259,0.18
19,I5,C,106.49549698309069,0.19
20,I5,C,101.03488923176417,0.2
21,I5,C,95.69789301265246,0.21
22,I5,C,90.48483698647392,0.22
23,I5,C,85.39475409603074,0.23
24,I5,C,80.42427731065283,0.24
25,I5,C,75.53473637733563,0.25
26,I5,C,70.68637812243594,0.26
27,I5,C,65.83779834877998,0.27
28,I5,C,60.978676474505576,0.28
29,I5,C,56.11072922330019,0.29
30,I5,C,51.23492571949306,0.3
31,I5,C,46.35252759321358,0.31
32,I5,C,41.464614498755296,0.32
33,I5,C,36.57179627786804,0.33
34,I5,C,31.69491911639339,0.34
35,I5,C,26.97517382080467,0.35000000000000003
36,I5,C,22.553715442944295,0.36
37,I5,C,18.5719824803325,0.37
38,I5,C,15.050816572895844,0.38
39,I5,C,11.990739439976384,0.39
40,I5,C,9.392242157352328,0.4
41,I5,C,7.212145283318339,0.41000000000000003
42,I5,C,5.374443896302824,0.42
43,I5,C,3.8030606494877617,0.43
44,I5,C,2.4255892726002592,0.44
45,I5,C,1.1789415667484826,0.45
46,I5,C,0.0,0.46
0,J5,Db,0.0,
1,J5,SSE,0.005025797878902786,
2,J5,R_int,-0.014333617350704821,
3,J5,r^2,0.9950275454138369,
0,J5,R,0.0,0.0
1,J5,R,-0.069277689898139,0.032857142857142856
2,J5,R,-0.1122122853547622,0.06571428571428571
3,J5,R,-0.0747982729153522,0.09857142857142856
4,J5,R,-0.02148076863006928,0.13142857142857142
5,J5,R,-0.021480767807295523,0.16428571428571428
6,J5,R,-0.02221421485176875,0.19714285714285712
7,J5,R,-0.022211994907802544,0.22999999999999998
8,J5,R,-0.010904610453188643,0.26285714285714284
9,J5,R,-0.010850331584500533,0.2957142857142857
10,J5,R,-0.03241060521768542,0.32857142857142857
11,J5,R,-0.0480932204013636,0.36142857142857143
12,J5,R,0.0,0.39428571428571424
13,J5,R,0.0,0.4271428571428571
14,J5,R,0.0,0.46
0,J5,C,220.78241954416006,0.0
1,J5,C,212.56476232064762,0.01
2,J5,C,203.60055752586496,0.02
3,J5,C,194.06336823789454,0.03
4,J5,C,184.22974536642818,0.04
5,J5,C,174.3501123017211,0.05
6,J5,C,164.65237935255246,0.06
7,J5,C,155.41683781949942,0.07
8,J5,C,146.71395890552498,0.08
9,J5,C,138.5303036220737,0.09
10,J5,C,130.84819104063882,0.1
11,J5,C,123.58084393716295,0.11
12,J5,C,116.5927968057715,0.12
13,J5,C,109.73947307748357,0.13
14,J5,C,102.998335690789,0.14
15,J5,C,96.3894608608675,0.15
16,J5,C,89.93654798703484,0.16
17,J5,C,83.66158509640012,0.17
18,J5,C,77.58048486635033,0.18
19,J5,C,71.71094830384769,0.19
20,J5,C,66.06668973399744,0.2
21,J5,C,60.65585301841126,0.21
22,J5,C,55.48732706684812,0.22
23,J5,C,50.545788798859235,0.23
24,J5,C,45.79032631020581,0.24
25,J5,C,41.17989112788501,0.25
26,J5,C,36.69179764602021,0.26
27,J5,C,32.327990437941295,0.27
28,J5,C,28.09069734890035,0.28
29,J5,C,24.01326292757574,0.29
30,J5,C,20.185269465065012,0.3
31,J5,C,16.696781912100164,0.31
32,J5,C,13.630955314084511,0.32
33,J5,C,11.053458174111917,0.33
34,J5,C,9.030043604870146,0.34
35,J5,C,7.570138695143729,0.35000000000000003
36,J5,C,6.476757005380015,0.36
37,J5,C,5.55247735281263,0.37
38,J5,C,4.627794350492637,0.38
39,J5,C,3.7027529132853756,0.39
40,J5,C,2.777411044413216,0.4
41,J5,C,1.8518182575577156,0.41000000000000003
42,J5,C,0.9260025399593061,0.42
43,J5,C,0.0,0.43
0,A5,Db,0.0,
1,A5,SSE,0.0015693621197828155,
2,A5,R_int,-0.005661315565974124,
3,A5,r^2,0.9984382550863319,
0,A5,R,0.0,0.0
1,A5,R,-0.010260978794320034,0.030714285714285715
2,A5,R,-0.01706377564813439,0.06142857142857143
3,A5,R,-0.010324588415135196,0.09214285714285714
4,A5,R,-0.003252084978677292,0.12285714285714286
5,A5,R,-0.005852476646879456,0.15357142857142858
6,A5,R,-0.009965819732282912,0.18428571428571427
7,A5,R,-0.006788720682911569,0.215
8,A5,R,-0.0035055065306208843,0.24571428571428572
9,A5,R,-0.0006805503304972641,0.2764285714285714
10,A5,R,-0.017062770271461292,0.30714285714285716
11,A5,R,-0.038255188292810945,0.33785714285714286
12,A5,R,-0.04520093758492865,0.36857142857142855
13,A5,R,-0.007886954359528174,0.3992857142857143
14,A5,R,-2.9465339895797787e-05,0.43
0,A5,C,218.09328063551627,0.0
1,A5,C,214.38603415968456,0.01
2,A5,C,210.2962504748031,0.02
3,A5,C,205.84291891219584,0.03
4,A5,C,201.0795761932372,0.04
5,A5,C,196.06308111801664,0.05
6,A5,C,190.832175880124,0.06
7,A5,C,185.4484007570042,0.07
8,A5,C,179.973692820425,0.08
9,A5,C,174.41753130217177,0.09
10,A5,C,168.79848405953715,0.1
11,A5,C,163.12954225791242,0.11
12,A5,C,157.40890801418175,0.12
13,A5,C,151.63936346475438,0.13
14,A5,C,145.81944489593315,0.14
15,A5,C,139.93789441512024,0.15
16,A5,C,134.0188070685184,0.16
17,A5,C,128.08467896554598,0.17
18,A5,C,122.15254747757662,0.18
19,A5,C,116.24472438439604,0.19
20,A5,C,110.3848987663353,0.2
21,A5,C,104.5932331292506,0.21
22,A5,C,98.89143787047264,0.22
23,A5,C,93.27463064316676,0.23
24,A5,C,87.7353488484325,0.24
25,A5,C,82.26671495567255,0.25
26,A5,C,76.8608763624217,0.26
27,A5,C,71.5082542162917,0.27
28,A5,C,66.19963316423464,0.28
29,A5,C,60.92534345217096,0.29
30,A5,C,55.676444795194676,0.3
31,A5,C,50.444241135467955,0.31
32,A5,C,45.21978231654301,0.32
33,A5,C,40.02816804536051,0.33
34,A5,C,34.9293710853634,0.34
35,A5,C,29.98335003722166,0.35000000000000003
36,A5,C,25.24983946185111,0.36
37,A5,C,20.806110529346533,0.37
38,A5,C,16.729406221327736,0.38
39,A5,C,13.096838900276738,0.39
40,A5,C,9.95982991989302,0.4
41,A5,C,7.3439668897841015,0.41000000000000003
42,A5,C,5.27472596821209,0.42
43,A5,C,3.7775649670309535,0.43
44,A5,C,2.717693087318003,0.44
45,A5,C,1.960196656099089,0.45
46,A5,C,1.3700875169172744,0.46
47,A5,C,0.8656395504586515,0.47000000000000003
48,A5,C,0.418423105311991,0.48
49,A5,C,0.0,0.49
0,D5,Db,0.0,
1,D5,SSE,0.0008565863867270607,
2,D5,R_int,-0.009880263309344649,
3,D5,r^2,0.9991506052861421,
0,D5,R,-0.007406903908675668,0.0
1,D5,R,-0.09034431087410032,0.034999999999999996
2,D5,R,-0.03453149986675654,0.06999999999999999
3,D5,R,-0.010005309211026893,0.10499999999999998
4,D5,R,-0.010006824413447649,0.13999999999999999
5,D5,R,-0.013829512183050278,0.175
6,D5,R,-0.013269244333751123,0.20999999999999996
7,D5,R,-0.0063765600516169346,0.24499999999999997
8,D5,R,-0.011603750512349997,0.27999999999999997
9,D5,R,-0.011603275182133704,0.31499999999999995
10,D5,R,-0.007509345882847241,0.35
11,D5,R,-0.030352585363974664,0.38499999999999995
12,D5,R,-0.030352541619828314,0.41999999999999993
13,D5,R,-0.030194306220496375,0.45499999999999996
14,D5,R,0.0,0.49
0,D5,C,222.07586981806685,0.0
1,D5,C,216.2093752273235,0.01
2,D5,C,209.91796539736703,0.02
3,D5,C,203.41421794851,0.03
4,D5,C,196.99934265091457,0.04
5,D5,C,190.7403641008116,0.05
6,D5,C,184.5826042196051,0.06
7,D5,C,178.46420323912486,0.07
8,D5,C,172.3448497200159,0.08
9,D5,C,166.1900909665608,0.09
10,D5,C,159.96848341876884,0.1
11,D5,C,153.66530732652961,0.11
12,D5,C,147.3008554048381,0.12
13,D5,C,140.90297707047657,0.13
14,D5,C,134.4981826947116,0.14
15,D5,C,128.11508789061173,0.15
16,D5,C,121.78710388012384,0.16
17,D5,C,115.54546221636716,0.17
18,D5,C,109.40017420910404,0.18
19,D5,C,103.36216077244268,0.19
20,D5,C,97.4403201965998,0.2
21,D5,C,91.62219328471564,0.21
22,D5,C,85.88921453281797,0.22
23,D5,C,80.22123333981683,0.23
24,D5,C,74.61866932959823,0.24
25,D5,C,69.10608158138191,0.25
26,D5,C,63.707534086733325,0.26
27,D5,C,58.43996126904629,0.27
28,D5,C,53.30622667559045,0.28
29,D5,C,48.30872129734173,0.29
30,D5,C,43.4477940643075,0.3
31,D5,C,38.7091071280651,0.31
32,D5,C,34.07798543410949,0.32
33,D5,C,29.539188982756308,0.33
34,D5,C,25.16820126533466,0.34
35,D5,C,21.05563163910959,0.35000000000000003
36,D5,C,17.291944556351066,0.36
37,D5,C,13.910009040569976,0.37
38,D5,C,10.910483603842236,0.38
39,D5,C,8.2938300287095,0.39
40,D5,C,6.060218791709598,0.4
41,D5,C,4.209374909093582,0.41000000000000003
42,D5,C,2.740927222405809,0.42
43,D5,C,1.6291172528171043,0.43
44,D5,C,0.7551160864428798,0.44
45,D5,C,0.0,0.45
